999,Wels,,1,48.168,14.021, 318
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/04/2005,10:00,262,1412,159,3,10,655,3,20,37,3,10,16461,3,10,56095,3,20,6061,3,10,-9990,0,0,0,E,8,0,E,8,0.0,E,8,-1.1,E,8,93,E,8,982,E,8,261,E,8,1.0,E,8,-9990,0,0,-9990,0,0,0.860,E,8,0.062,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,11:00,382,1412,256,3,10,777,3,20,46,3,10,27365,3,10,74540,3,20,7196,3,10,-9990,0,0,0,E,8,0,E,8,1.5,E,8,-0.6,E,8,86,E,8,982,E,8,274,E,8,1.3,E,8,-9990,0,0,-9990,0,0,0.887,E,8,0.062,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,12:00,448,1412,314,3,10,829,3,20,50,3,10,33523,3,10,80784,3,20,7860,3,10,-9990,0,0,0,E,8,0,E,8,2.6,E,8,-0.5,E,8,80,E,8,982,E,8,261,E,8,1.0,E,8,-9990,0,0,-9990,0,0,0.893,E,8,0.062,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,13:00,457,1412,323,3,10,836,3,20,52,3,10,34473,3,10,81489,3,20,8118,3,10,-9990,0,0,0,E,8,0,E,8,3.2,E,8,-0.2,E,8,78,E,8,982,E,8,262,E,8,2.0,E,8,-9990,0,0,-9990,0,0,0.914,E,8,0.062,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,14:00,406,1412,279,3,10,801,3,20,49,3,10,29537,3,10,75621,3,20,7799,3,10,-9990,0,0,0,E,8,0,E,8,3.4,E,8,0.2,E,8,79,E,8,981,E,8,258,E,8,1.0,E,8,-9990,0,0,-9990,0,0,0.939,E,8,0.062,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,15:00,300,1412,190,3,10,698,3,20,42,3,10,19694,3,10,61118,3,20,6723,3,10,-9990,0,0,0,E,8,0,E,8,3.1,E,8,-0.4,E,8,78,E,8,981,E,8,257,E,8,0.6,E,8,-9990,0,0,-9990,0,0,0.903,E,8,0.062,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,16:00,145,1412,83,3,10,525,3,20,29,3,10,8249,3,10,34688,3,20,4680,3,10,-9990,0,0,0,E,8,0,E,8,2.2,E,8,-0.7,E,8,81,E,8,981,E,8,269,E,8,0.6,E,8,-9990,0,0,-9990,0,0,0.884,E,8,0.062,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,17:00,3,182,0,3,10,0,3,20,0,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,1,E,8,1,E,8,1.0,E,8,-1.7,E,8,82,E,8,980,E,8,267,E,8,0.8,E,8,-9990,0,0,-9990,0,0,0.826,E,8,0.062,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,18:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,0.6,E,8,-0.9,E,8,89,E,8,980,E,8,227,E,8,1.3,E,8,-9990,0,0,-9990,0,0,0.869,E,8,0.062,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,0.2,E,8,-0.2,E,8,97,E,8,979,E,8,265,E,8,1.4,E,8,-9990,0,0,-9990,0,0,0.915,E,8,0.062,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,-0.2,E,8,-0.6,E,8,97,E,8,979,E,8,245,E,8,1.9,E,8,-9990,0,0,-9990,0,0,0.890,E,8,0.062,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,-0.5,E,8,-0.5,E,8,100,E,8,979,E,8,214,E,8,1.1,E,8,-9990,0,0,-9990,0,0,0.893,E,8,0.062,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,-0.9,E,8,-0.9,E,8,100,E,8,978,E,8,272,E,8,1.6,E,8,-9990,0,0,-9990,0,0,0.869,E,8,0.062,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,-1.3,E,8,-1.4,E,8,100,E,8,978,E,8,277,E,8,1.4,E,8,-9990,0,0,-9990,0,0,0.843,E,8,0.062,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,-1.7,E,8,-1.7,E,8,100,E,8,977,E,8,256,E,8,1.4,E,8,-9990,0,0,-9990,0,0,0.823,E,8,0.062,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,-1.7,E,8,-2.3,E,8,96,E,8,977,E,8,244,E,8,3.0,E,8,-9990,0,0,-9990,0,0,0.788,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,-1.7,E,8,-2.7,E,8,93,E,8,976,E,8,174,E,8,4.0,E,8,-9990,0,0,-9990,0,0,0.769,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,-1.7,E,8,-2.6,E,8,93,E,8,976,E,8,97,E,8,3.0,E,8,-9990,0,0,-9990,0,0,0.771,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,-1.7,E,8,-3.0,E,8,91,E,8,976,E,8,186,E,8,2.0,E,8,-9990,0,0,-9990,0,0,0.754,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,-1.7,E,8,-3.0,E,8,91,E,8,975,E,8,240,E,8,3.7,E,8,-9990,0,0,-9990,0,0,0.753,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,-1.7,E,8,-2.2,E,8,96,E,8,975,E,8,133,E,8,3.0,E,8,-9990,0,0,-9990,0,0,0.794,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,-1.6,E,8,-2.7,E,8,92,E,8,974,E,8,190,E,8,3.7,E,8,-9990,0,0,-9990,0,0,0.767,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,08:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,-1.6,E,8,-3.0,E,8,90,E,8,974,E,8,136,E,8,2.4,E,8,-9990,0,0,-9990,0,0,0.751,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,09:00,46,705,6,3,10,0,3,20,6,3,10,777,3,10,8,3,20,777,3,10,-9990,0,0,9,E,8,8,E,8,-1.4,E,8,-2.9,E,8,89,E,8,974,E,8,232,E,8,2.0,E,8,-9990,0,0,-9990,0,0,0.758,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,10:00,263,1412,39,3,10,0,3,20,39,3,10,4570,3,10,0,3,20,4570,3,10,-9990,0,0,10,E,8,9,E,8,-0.8,E,8,-2.3,E,8,89,E,8,973,E,8,235,E,8,1.4,E,8,-9990,0,0,-9990,0,0,0.789,E,8,0.086,E,8,0.21,E,8,0,-9990,0,0
01/05/2005,11:00,384,1412,57,3,10,0,3,20,57,3,10,6622,3,10,0,3,20,6622,3,10,-9990,0,0,10,E,8,9,E,8,-0.2,E,8,-2.1,E,8,87,E,8,973,E,8,265,E,8,1.1,E,8,-9990,0,0,-9990,0,0,0.802,E,8,0.086,E,8,0.22,E,8,0,-9990,0,0
01/05/2005,12:00,451,1412,76,3,10,0,3,20,76,3,10,8817,3,10,0,3,20,8817,3,10,-9990,0,0,10,E,8,9,E,8,0.2,E,8,-1.8,E,8,86,E,8,972,E,8,245,E,8,1.0,E,8,-9990,0,0,-9990,0,0,0.815,E,8,0.086,E,8,0.22,E,8,0,-9990,0,0
01/05/2005,13:00,459,1412,75,3,10,0,3,20,75,3,10,8782,3,10,0,3,20,8782,3,10,-9990,0,0,10,E,8,9,E,8,0.5,E,8,-2.3,E,8,81,E,8,972,E,8,257,E,8,1.0,E,8,-9990,0,0,-9990,0,0,0.790,E,8,0.086,E,8,0.22,E,8,0,-9990,0,0
01/05/2005,14:00,409,1412,68,3,10,0,3,20,68,3,10,7905,3,10,0,3,20,7905,3,10,-9990,0,0,10,E,8,9,E,8,0.6,E,8,-2.5,E,8,79,E,8,972,E,8,264,E,8,1.7,E,8,-9990,0,0,-9990,0,0,0.777,E,8,0.086,E,8,0.22,E,8,0,-9990,0,0
01/05/2005,15:00,303,1412,49,3,10,0,3,20,49,3,10,5632,3,10,0,3,20,5632,3,10,-9990,0,0,10,E,8,9,E,8,0.6,E,8,-2.9,E,8,77,E,8,972,E,8,214,E,8,1.6,E,8,-9990,0,0,-9990,0,0,0.758,E,8,0.086,E,8,0.22,E,8,0,-9990,0,0
01/05/2005,16:00,149,1412,24,3,10,0,3,20,24,3,10,2791,3,10,0,3,20,2791,3,10,-9990,0,0,10,E,8,9,E,8,0.4,E,8,-2.9,E,8,79,E,8,973,E,8,273,E,8,1.6,E,8,-9990,0,0,-9990,0,0,0.760,E,8,0.086,E,8,0.22,E,8,0,-9990,0,0
01/05/2005,17:00,4,194,0,3,10,0,3,20,0,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,10,E,8,9,E,8,-0.2,E,8,-2.4,E,8,85,E,8,973,E,8,281,E,8,2.6,E,8,-9990,0,0,-9990,0,0,0.786,E,8,0.086,E,8,0.26,E,8,0,-9990,0,0
01/05/2005,18:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,-0.1,E,8,-2.3,E,8,85,E,8,973,E,8,191,E,8,3.5,E,8,-9990,0,0,-9990,0,0,0.790,E,8,0.086,E,8,0.26,E,8,0,-9990,0,0
01/05/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,-0.3,E,8,-2.5,E,8,85,E,8,973,E,8,118,E,8,3.5,E,8,-9990,0,0,-9990,0,0,0.779,E,8,0.086,E,8,0.26,E,8,0,-9990,0,0
01/05/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,-0.5,E,8,-2.7,E,8,85,E,8,974,E,8,117,E,8,1.7,E,8,-9990,0,0,-9990,0,0,0.769,E,8,0.086,E,8,0.26,E,8,0,-9990,0,0
01/05/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,-0.7,E,8,-2.9,E,8,85,E,8,974,E,8,254,E,8,3.0,E,8,-9990,0,0,-9990,0,0,0.759,E,8,0.086,E,8,0.26,E,8,0,-9990,0,0
01/05/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,-0.9,E,8,-3.1,E,8,85,E,8,974,E,8,194,E,8,3.3,E,8,-9990,0,0,-9990,0,0,0.749,E,8,0.086,E,8,0.26,E,8,0,-9990,0,0
01/05/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,-1.1,E,8,-3.2,E,8,85,E,8,975,E,8,170,E,8,2.6,E,8,-9990,0,0,-9990,0,0,0.739,E,8,0.086,E,8,0.26,E,8,0,-9990,0,0
01/05/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,-1.3,E,8,-3.4,E,8,85,E,8,975,E,8,168,E,8,3.0,E,8,-9990,0,0,-9990,0,0,0.730,E,8,0.086,E,8,0.26,E,8,0,-9990,0,0
01/06/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,-1.8,E,8,-3.9,E,8,85,E,8,975,E,8,183,E,8,4.7,E,8,-9990,0,0,-9990,0,0,0.705,E,8,0.075,E,8,0.25,E,8,0,-9990,0,0
01/06/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,-2.3,E,8,-4.4,E,8,85,E,8,975,E,8,60,E,8,5.0,E,8,-9990,0,0,-9990,0,0,0.680,E,8,0.075,E,8,0.25,E,8,0,-9990,0,0
01/06/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,-2.9,E,8,-5.0,E,8,85,E,8,976,E,8,91,E,8,4.7,E,8,-9990,0,0,-9990,0,0,0.656,E,8,0.075,E,8,0.25,E,8,0,-9990,0,0
01/06/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,-3.1,E,8,-8.1,E,8,68,E,8,976,E,8,94,E,8,4.2,E,8,-9990,0,0,-9990,0,0,0.527,E,8,0.075,E,8,0.25,E,8,0,-9990,0,0
01/06/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,-3.4,E,8,-7.8,E,8,71,E,8,976,E,8,73,E,8,4.0,E,8,-9990,0,0,-9990,0,0,0.537,E,8,0.075,E,8,0.25,E,8,0,-9990,0,0
01/06/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,-3.6,E,8,-8.6,E,8,68,E,8,976,E,8,57,E,8,3.5,E,8,-9990,0,0,-9990,0,0,0.507,E,8,0.075,E,8,0.25,E,8,0,-9990,0,0
01/06/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,-3.8,E,8,-8.4,E,8,70,E,8,977,E,8,124,E,8,3.7,E,8,-9990,0,0,-9990,0,0,0.514,E,8,0.075,E,8,0.25,E,8,0,-9990,0,0
01/06/2005,08:00,0,0,0,3,10,0,3,20,0,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,6,E,8,5,E,8,-3.8,E,8,-8.8,E,8,68,E,8,977,E,8,93,E,8,3.7,E,8,-9990,0,0,-9990,0,0,0.501,E,8,0.075,E,8,0.25,E,8,0,-9990,0,0
01/06/2005,09:00,98,1412,38,3,10,137,3,20,28,3,10,3911,3,10,39,3,20,3908,3,10,-9990,0,0,6,E,8,5,E,8,-3.1,E,8,-7.4,E,8,72,E,8,977,E,8,99,E,8,3.3,E,8,-9990,0,0,-9990,0,0,0.553,E,8,0.075,E,8,0.25,E,8,0,-9990,0,0
01/06/2005,10:00,264,1412,113,3,10,264,3,20,64,3,10,11830,3,10,15946,3,20,8844,3,10,-9990,0,0,6,E,8,5,E,8,-2.0,E,8,-7.6,E,8,65,E,8,977,E,8,115,E,8,1.9,E,8,-9990,0,0,-9990,0,0,0.547,E,8,0.075,E,8,0.25,E,8,0,-9990,0,0
01/06/2005,11:00,385,1412,189,3,10,363,3,20,90,3,10,19921,3,10,27206,3,20,12492,3,10,-9990,0,0,5,E,8,4,E,8,-0.7,E,8,-7.3,E,8,61,E,8,978,E,8,259,E,8,2.2,E,8,-9990,0,0,-9990,0,0,0.555,E,8,0.075,E,8,0.25,E,8,0,-9990,0,0
01/06/2005,12:00,453,1412,227,3,10,368,3,20,109,3,10,23941,3,10,27533,3,20,15109,3,10,-9990,0,0,6,E,8,5,E,8,0.3,E,8,-7.4,E,8,56,E,8,978,E,8,261,E,8,2.8,E,8,-9990,0,0,-9990,0,0,0.551,E,8,0.075,E,8,0.25,E,8,0,-9990,0,0
01/06/2005,13:00,462,1412,250,3,10,472,3,20,96,3,10,26753,3,10,40279,3,20,13575,3,10,-9990,0,0,4,E,8,3,E,8,1.2,E,8,-6.6,E,8,56,E,8,978,E,8,204,E,8,4.2,E,8,-9990,0,0,-9990,0,0,0.584,E,8,0.075,E,8,0.24,E,8,0,-9990,0,0
01/06/2005,14:00,412,1412,205,3,10,379,3,20,95,3,10,21658,3,10,28920,3,20,13221,3,10,-9990,0,0,5,E,8,4,E,8,1.5,E,8,-5.0,E,8,62,E,8,978,E,8,75,E,8,5.0,E,8,-9990,0,0,-9990,0,0,0.654,E,8,0.075,E,8,0.24,E,8,0,-9990,0,0
01/06/2005,15:00,306,1412,132,3,10,258,3,20,76,3,10,14043,3,10,21747,3,20,9325,3,10,-9990,0,0,6,E,8,5,E,8,1.4,E,8,-5.3,E,8,61,E,8,978,E,8,91,E,8,5.3,E,8,-9990,0,0,-9990,0,0,0.639,E,8,0.075,E,8,0.24,E,8,0,-9990,0,0
01/06/2005,16:00,152,1412,55,3,10,158,3,20,38,3,10,5728,3,10,4145,3,20,5281,3,10,-9990,0,0,6,E,8,5,E,8,0.7,E,8,-5.8,E,8,61,E,8,978,E,8,73,E,8,4.2,E,8,-9990,0,0,-9990,0,0,0.616,E,8,0.075,E,8,0.23,E,8,0,-9990,0,0
01/06/2005,17:00,4,206,1,3,10,0,3,20,1,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,8,E,8,6,E,8,-0.2,E,8,-6.0,E,8,64,E,8,978,E,8,64,E,8,2.2,E,8,-9990,0,0,-9990,0,0,0.608,E,8,0.075,E,8,0.23,E,8,0,-9990,0,0
01/06/2005,18:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,-0.5,E,8,-6.7,E,8,62,E,8,978,E,8,255,E,8,0.8,E,8,-9990,0,0,-9990,0,0,0.579,E,8,0.075,E,8,0.23,E,8,0,-9990,0,0
01/06/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,-0.8,E,8,-6.5,E,8,65,E,8,978,E,8,266,E,8,1.0,E,8,-9990,0,0,-9990,0,0,0.588,E,8,0.075,E,8,0.23,E,8,0,-9990,0,0
01/06/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,-1.1,E,8,-6.3,E,8,67,E,8,977,E,8,260,E,8,0.5,E,8,-9990,0,0,-9990,0,0,0.597,E,8,0.075,E,8,0.23,E,8,0,-9990,0,0
01/06/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,-1.4,E,8,-6.2,E,8,69,E,8,977,E,8,258,E,8,0.7,E,8,-9990,0,0,-9990,0,0,0.601,E,8,0.075,E,8,0.23,E,8,0,-9990,0,0
01/06/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,-1.7,E,8,-6.1,E,8,72,E,8,977,E,8,254,E,8,0.4,E,8,-9990,0,0,-9990,0,0,0.607,E,8,0.075,E,8,0.23,E,8,0,-9990,0,0
01/06/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,-2.0,E,8,-6.7,E,8,70,E,8,977,E,8,243,E,8,0.4,E,8,-9990,0,0,-9990,0,0,0.579,E,8,0.075,E,8,0.23,E,8,0,-9990,0,0
01/06/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,-2.3,E,8,-7.2,E,8,69,E,8,977,E,8,255,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.559,E,8,0.075,E,8,0.23,E,8,0,-9990,0,0
01/07/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,-2.5,E,8,-7.2,E,8,70,E,8,977,E,8,301,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.559,E,8,0.067,E,8,0.23,E,8,0,-9990,0,0
01/07/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,-2.6,E,8,-6.8,E,8,73,E,8,977,E,8,304,E,8,0.2,E,8,-9990,0,0,-9990,0,0,0.578,E,8,0.067,E,8,0.23,E,8,0,-9990,0,0
01/07/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,-2.8,E,8,-6.6,E,8,75,E,8,977,E,8,309,E,8,0.2,E,8,-9990,0,0,-9990,0,0,0.585,E,8,0.067,E,8,0.23,E,8,0,-9990,0,0
01/07/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,-2.9,E,8,-7.3,E,8,72,E,8,977,E,8,333,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.558,E,8,0.067,E,8,0.23,E,8,0,-9990,0,0
01/07/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,-2.9,E,8,-6.6,E,8,76,E,8,977,E,8,273,E,8,0.4,E,8,-9990,0,0,-9990,0,0,0.585,E,8,0.067,E,8,0.22,E,8,0,-9990,0,0
01/07/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,-3.0,E,8,-6.3,E,8,77,E,8,976,E,8,256,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.595,E,8,0.067,E,8,0.22,E,8,0,-9990,0,0
01/07/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,-3.0,E,8,-6.2,E,8,78,E,8,976,E,8,308,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.600,E,8,0.067,E,8,0.22,E,8,0,-9990,0,0
01/07/2005,08:00,0,0,0,3,10,0,3,20,0,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,9,E,8,8,E,8,-3.0,E,8,-6.3,E,8,78,E,8,976,E,8,302,E,8,0.4,E,8,-9990,0,0,-9990,0,0,0.596,E,8,0.067,E,8,0.22,E,8,0,-9990,0,0
01/07/2005,09:00,99,1412,47,3,10,168,3,20,35,3,10,4707,3,10,933,3,20,4642,3,10,-9990,0,0,9,E,8,8,E,8,-2.1,E,8,-5.7,E,8,76,E,8,976,E,8,270,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.622,E,8,0.067,E,8,0.22,E,8,0,-9990,0,0
01/07/2005,10:00,266,1412,93,3,10,83,3,20,77,3,10,10105,3,10,5618,3,20,9047,3,10,-9990,0,0,9,E,8,8,E,8,-1.2,E,8,-5.2,E,8,74,E,8,976,E,8,292,E,8,0.4,E,8,-9990,0,0,-9990,0,0,0.643,E,8,0.067,E,8,0.22,E,8,0,-9990,0,0
01/07/2005,11:00,387,1412,144,3,10,106,3,20,115,3,10,15728,3,10,8439,3,20,13412,3,10,-9990,0,0,9,E,8,8,E,8,-0.2,E,8,-4.2,E,8,74,E,8,976,E,8,272,E,8,0.4,E,8,-9990,0,0,-9990,0,0,0.691,E,8,0.067,E,8,0.22,E,8,0,-9990,0,0
01/07/2005,12:00,455,1412,249,3,10,381,3,20,126,3,10,25841,3,10,27160,3,20,17081,3,10,-9990,0,0,6,E,8,5,E,8,1.1,E,8,-3.5,E,8,71,E,8,976,E,8,273,E,8,0.6,E,8,-9990,0,0,-9990,0,0,0.724,E,8,0.067,E,8,0.22,E,8,0,-9990,0,0
01/07/2005,13:00,465,1412,191,3,10,160,3,20,138,3,10,20827,3,10,14527,3,20,16044,3,10,-9990,0,0,9,E,8,8,E,8,1.7,E,8,-2.6,E,8,73,E,8,976,E,8,237,E,8,0.4,E,8,-9990,0,0,-9990,0,0,0.775,E,8,0.067,E,8,0.22,E,8,0,-9990,0,0
01/07/2005,14:00,415,1412,63,3,10,0,3,20,63,3,10,7308,3,10,0,3,20,7308,3,10,-9990,0,0,10,E,8,9,E,8,1.2,E,8,-3.5,E,8,71,E,8,976,E,8,280,E,8,0.8,E,8,-9990,0,0,-9990,0,0,0.724,E,8,0.067,E,8,0.21,E,8,0,-9990,0,0
01/07/2005,15:00,310,1412,80,3,10,4,3,20,79,3,10,8877,3,10,336,3,20,8804,3,10,-9990,0,0,10,E,8,9,E,8,0.9,E,8,-3.4,E,8,73,E,8,975,E,8,266,E,8,1.1,E,8,-9990,0,0,-9990,0,0,0.733,E,8,0.067,E,8,0.21,E,8,0,-9990,0,0
01/07/2005,16:00,156,1412,43,3,10,35,3,20,39,3,10,4736,3,10,2548,3,20,4455,3,10,-9990,0,0,10,E,8,9,E,8,0.5,E,8,-3.7,E,8,73,E,8,975,E,8,245,E,8,0.5,E,8,-9990,0,0,-9990,0,0,0.717,E,8,0.067,E,8,0.21,E,8,0,-9990,0,0
01/07/2005,17:00,5,219,1,3,10,0,3,20,1,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,10,E,8,9,E,8,-0.1,E,8,-3.7,E,8,77,E,8,975,E,8,260,E,8,0.8,E,8,-9990,0,0,-9990,0,0,0.718,E,8,0.067,E,8,0.21,E,8,0,-9990,0,0
